Date,Product_ID,Product_Name,Category,Region,Sales_Qty,Stock_Level,Lead_Time,Unit_Price,Revenue,Season
09-05-2022,P007,Lipstick,Cosmetics,East,8,52,13,500,4000,Summer
09-05-2022,P008,Face Cream,Cosmetics,South,6,45,8,700,4200,Summer
09-05-2022,P009,Perfume,Cosmetics,South,4,35,8,1500,6000,Summer
10-05-2022,P001,Basmati Rice,Grocery,East,57,97,2,60,3420,Summer
10-05-2022,P002,Wheat Flour,Grocery,East,21,71,4,40,840,Summer
10-05-2022,P003,Cooking Oil,Grocery,West,37,90,3,150,5550,Summer
10-05-2022,P004,Cotton Shirt,Clothing,East,17,70,6,800,13600,Summer
10-05-2022,P005,Denim Jeans,Clothing,West,18,98,7,1200,21600,Summer
10-05-2022,P006,Winter Jacket,Clothing,North,11,68,7,2500,27500,Summer
10-05-2022,P007,Lipstick,Cosmetics,West,14,90,8,500,7000,Summer
10-05-2022,P008,Face Cream,Cosmetics,East,4,63,9,700,2800,Summer
10-05-2022,P009,Perfume,Cosmetics,North,3,33,11,1500,4500,Summer
11-05-2022,P001,Basmati Rice,Grocery,East,55,93,2,60,3300,Summer
11-05-2022,P002,Wheat Flour,Grocery,South,58,135,3,40,2320,Summer
11-05-2022,P003,Cooking Oil,Grocery,East,56,122,2,150,8400,Summer
11-05-2022,P004,Cotton Shirt,Clothing,South,5,64,8,800,4000,Summer
11-05-2022,P005,Denim Jeans,Clothing,South,8,41,5,1200,9600,Summer
11-05-2022,P006,Winter Jacket,Clothing,South,6,93,5,2500,15000,Summer
11-05-2022,P007,Lipstick,Cosmetics,East,3,74,10,500,1500,Summer
11-05-2022,P008,Face Cream,Cosmetics,East,11,109,12,700,7700,Summer
11-05-2022,P009,Perfume,Cosmetics,West,10,62,7,1500,15000,Summer
12-05-2022,P001,Basmati Rice,Grocery,South,53,131,2,60,3180,Summer
12-05-2022,P002,Wheat Flour,Grocery,South,56,147,2,40,2240,Summer
12-05-2022,P003,Cooking Oil,Grocery,West,55,110,2,150,8250,Summer
12-05-2022,P004,Cotton Shirt,Clothing,South,16,87,9,800,12800,Summer
12-05-2022,P005,Denim Jeans,Clothing,South,14,44,9,1200,16800,Summer
12-05-2022,P006,Winter Jacket,Clothing,East,24,87,5,2500,60000,Summer
12-05-2022,P007,Lipstick,Cosmetics,East,3,33,10,500,1500,Summer
12-05-2022,P008,Face Cream,Cosmetics,East,13,59,11,700,9100,Summer
12-05-2022,P009,Perfume,Cosmetics,South,5,95,13,1500,7500,Summer
13-05-2022,P001,Basmati Rice,Grocery,North,29,117,3,60,1740,Summer
13-05-2022,P002,Wheat Flour,Grocery,South,50,99,2,40,2000,Summer
13-05-2022,P003,Cooking Oil,Grocery,North,23,77,4,150,3450,Summer
13-05-2022,P004,Cotton Shirt,Clothing,East,14,86,6,800,11200,Summer
13-05-2022,P005,Denim Jeans,Clothing,South,14,44,6,1200,16800,Summer
13-05-2022,P006,Winter Jacket,Clothing,East,14,62,7,2500,35000,Summer
13-05-2022,P007,Lipstick,Cosmetics,North,7,93,8,500,3500,Summer
13-05-2022,P008,Face Cream,Cosmetics,South,5,65,11,700,3500,Summer
13-05-2022,P009,Perfume,Cosmetics,North,6,52,9,1500,9000,Summer
14-05-2022,P001,Basmati Rice,Grocery,North,25,80,3,60,1500,Summer
14-05-2022,P002,Wheat Flour,Grocery,East,45,97,4,40,1800,Summer
14-05-2022,P003,Cooking Oil,Grocery,South,21,78,2,150,3150,Summer
14-05-2022,P004,Cotton Shirt,Clothing,North,6,94,6,800,4800,Summer
14-05-2022,P005,Denim Jeans,Clothing,West,9,103,6,1200,10800,Summer
14-05-2022,P006,Winter Jacket,Clothing,West,14,57,8,2500,35000,Summer
14-05-2022,P007,Lipstick,Cosmetics,North,4,74,8,500,2000,Summer
14-05-2022,P008,Face Cream,Cosmetics,West,3,86,8,700,2100,Summer
14-05-2022,P009,Perfume,Cosmetics,South,10,47,9,1500,15000,Summer
15-05-2022,P001,Basmati Rice,Grocery,West,41,87,3,60,2460,Summer
15-05-2022,P002,Wheat Flour,Grocery,South,49,89,4,40,1960,Summer
15-05-2022,P003,Cooking Oil,Grocery,South,30,63,4,150,4500,Summer
15-05-2022,P004,Cotton Shirt,Clothing,East,16,97,9,800,12800,Summer
15-05-2022,P005,Denim Jeans,Clothing,North,16,93,6,1200,19200,Summer
15-05-2022,P006,Winter Jacket,Clothing,East,23,110,6,2500,57500,Summer
15-05-2022,P007,Lipstick,Cosmetics,South,12,55,13,500,6000,Summer
15-05-2022,P008,Face Cream,Cosmetics,West,10,69,12,700,7000,Summer
15-05-2022,P009,Perfume,Cosmetics,East,3,75,10,1500,4500,Summer
16-05-2022,P001,Basmati Rice,Grocery,West,35,113,4,60,2100,Summer
16-05-2022,P002,Wheat Flour,Grocery,East,52,104,3,40,2080,Summer
16-05-2022,P003,Cooking Oil,Grocery,South,34,109,3,150,5100,Summer
16-05-2022,P004,Cotton Shirt,Clothing,West,24,110,6,800,19200,Summer
16-05-2022,P005,Denim Jeans,Clothing,West,12,87,6,1200,14400,Summer
16-05-2022,P006,Winter Jacket,Clothing,East,12,89,8,2500,30000,Summer
16-05-2022,P007,Lipstick,Cosmetics,East,8,91,8,500,4000,Summer
16-05-2022,P008,Face Cream,Cosmetics,East,12,90,9,700,8400,Summer
16-05-2022,P009,Perfume,Cosmetics,North,3,37,7,1500,4500,Summer
17-05-2022,P001,Basmati Rice,Grocery,West,48,107,2,60,2880,Summer
17-05-2022,P002,Wheat Flour,Grocery,South,58,110,4,40,2320,Summer
17-05-2022,P003,Cooking Oil,Grocery,North,47,114,2,150,7050,Summer
17-05-2022,P004,Cotton Shirt,Clothing,East,17,101,7,800,13600,Summer
17-05-2022,P005,Denim Jeans,Clothing,South,5,70,5,1200,6000,Summer
17-05-2022,P006,Winter Jacket,Clothing,West,13,54,6,2500,32500,Summer
17-05-2022,P007,Lipstick,Cosmetics,West,11,52,9,500,5500,Summer
17-05-2022,P008,Face Cream,Cosmetics,West,11,89,7,700,7700,Summer
17-05-2022,P009,Perfume,Cosmetics,North,7,55,12,1500,10500,Summer
18-05-2022,P001,Basmati Rice,Grocery,South,35,78,3,60,2100,Summer
18-05-2022,P002,Wheat Flour,Grocery,South,44,120,3,40,1760,Summer
18-05-2022,P003,Cooking Oil,Grocery,East,34,97,3,150,5100,Summer
18-05-2022,P004,Cotton Shirt,Clothing,East,21,73,9,800,16800,Summer
18-05-2022,P005,Denim Jeans,Clothing,North,8,101,9,1200,9600,Summer
18-05-2022,P006,Winter Jacket,Clothing,South,17,57,6,2500,42500,Summer
18-05-2022,P007,Lipstick,Cosmetics,East,14,108,8,500,7000,Summer
18-05-2022,P008,Face Cream,Cosmetics,East,8,107,13,700,5600,Summer
18-05-2022,P009,Perfume,Cosmetics,South,9,96,8,1500,13500,Summer
19-05-2022,P001,Basmati Rice,Grocery,West,58,154,3,60,3480,Summer
19-05-2022,P002,Wheat Flour,Grocery,North,56,94,4,40,2240,Summer
19-05-2022,P003,Cooking Oil,Grocery,West,42,115,3,150,6300,Summer
19-05-2022,P004,Cotton Shirt,Clothing,South,5,91,6,800,4000,Summer
19-05-2022,P005,Denim Jeans,Clothing,South,22,121,6,1200,26400,Summer
19-05-2022,P006,Winter Jacket,Clothing,North,11,53,7,2500,27500,Summer
19-05-2022,P007,Lipstick,Cosmetics,North,4,68,11,500,2000,Summer
19-05-2022,P008,Face Cream,Cosmetics,North,5,62,12,700,3500,Summer
19-05-2022,P009,Perfume,Cosmetics,South,5,49,7,1500,7500,Summer
20-05-2022,P001,Basmati Rice,Grocery,North,39,94,3,60,2340,Summer
20-05-2022,P002,Wheat Flour,Grocery,East,28,115,2,40,1120,Summer
20-05-2022,P003,Cooking Oil,Grocery,West,38,93,2,150,5700,Summer
20-05-2022,P004,Cotton Shirt,Clothing,West,16,74,8,800,12800,Summer
20-05-2022,P005,Denim Jeans,Clothing,North,8,62,7,1200,9600,Summer
20-05-2022,P006,Winter Jacket,Clothing,South,21,76,7,2500,52500,Summer
20-05-2022,P007,Lipstick,Cosmetics,South,9,41,7,500,4500,Summer
20-05-2022,P008,Face Cream,Cosmetics,North,8,93,13,700,5600,Summer
20-05-2022,P009,Perfume,Cosmetics,South,3,73,13,1500,4500,Summer
21-05-2022,P001,Basmati Rice,Grocery,East,26,78,2,60,1560,Summer
21-05-2022,P002,Wheat Flour,Grocery,East,30,76,4,40,1200,Summer
21-05-2022,P003,Cooking Oil,Grocery,North,34,87,2,150,5100,Summer
21-05-2022,P004,Cotton Shirt,Clothing,West,15,54,7,800,12000,Summer
21-05-2022,P005,Denim Jeans,Clothing,West,18,62,8,1200,21600,Summer
21-05-2022,P006,Winter Jacket,Clothing,West,9,77,6,2500,22500,Summer
21-05-2022,P007,Lipstick,Cosmetics,West,13,92,8,500,6500,Summer
21-05-2022,P008,Face Cream,Cosmetics,East,10,60,9,700,7000,Summer
21-05-2022,P009,Perfume,Cosmetics,East,8,107,13,1500,12000,Summer
22-05-2022,P001,Basmati Rice,Grocery,East,33,131,3,60,1980,Summer
22-05-2022,P002,Wheat Flour,Grocery,West,26,85,2,40,1040,Summer
22-05-2022,P003,Cooking Oil,Grocery,North,20,87,2,150,3000,Summer
22-05-2022,P004,Cotton Shirt,Clothing,East,5,75,5,800,4000,Summer
22-05-2022,P005,Denim Jeans,Clothing,West,21,115,5,1200,25200,Summer
22-05-2022,P006,Winter Jacket,Clothing,North,14,46,7,2500,35000,Summer
22-05-2022,P007,Lipstick,Cosmetics,East,4,89,12,500,2000,Summer
22-05-2022,P008,Face Cream,Cosmetics,West,14,103,9,700,9800,Summer
22-05-2022,P009,Perfume,Cosmetics,North,4,70,13,1500,6000,Summer
23-05-2022,P001,Basmati Rice,Grocery,North,35,84,3,60,2100,Summer
23-05-2022,P002,Wheat Flour,Grocery,West,49,95,3,40,1960,Summer
23-05-2022,P003,Cooking Oil,Grocery,North,34,124,3,150,5100,Summer
23-05-2022,P004,Cotton Shirt,Clothing,South,13,95,9,800,10400,Summer
23-05-2022,P005,Denim Jeans,Clothing,West,8,89,5,1200,9600,Summer
23-05-2022,P006,Winter Jacket,Clothing,East,8,91,5,2500,20000,Summer
23-05-2022,P007,Lipstick,Cosmetics,East,11,62,9,500,5500,Summer
23-05-2022,P008,Face Cream,Cosmetics,East,3,67,7,700,2100,Summer
23-05-2022,P009,Perfume,Cosmetics,West,12,63,13,1500,18000,Summer
24-05-2022,P001,Basmati Rice,Grocery,West,47,119,2,60,2820,Summer
24-05-2022,P002,Wheat Flour,Grocery,West,57,147,4,40,2280,Summer
24-05-2022,P003,Cooking Oil,Grocery,West,27,113,2,150,4050,Summer
24-05-2022,P004,Cotton Shirt,Clothing,West,23,61,9,800,18400,Summer
24-05-2022,P005,Denim Jeans,Clothing,West,22,53,6,1200,26400,Summer
24-05-2022,P006,Winter Jacket,Clothing,East,18,80,9,2500,45000,Summer
24-05-2022,P007,Lipstick,Cosmetics,South,5,40,7,500,2500,Summer
24-05-2022,P008,Face Cream,Cosmetics,South,9,92,9,700,6300,Summer
24-05-2022,P009,Perfume,Cosmetics,West,12,96,13,1500,18000,Summer
25-05-2022,P001,Basmati Rice,Grocery,South,23,53,2,60,1380,Summer
25-05-2022,P002,Wheat Flour,Grocery,West,37,133,2,40,1480,Summer
25-05-2022,P003,Cooking Oil,Grocery,West,29,126,3,150,4350,Summer
25-05-2022,P004,Cotton Shirt,Clothing,West,19,115,6,800,15200,Summer
25-05-2022,P005,Denim Jeans,Clothing,South,7,94,7,1200,8400,Summer
25-05-2022,P006,Winter Jacket,Clothing,North,7,65,5,2500,17500,Summer
25-05-2022,P007,Lipstick,Cosmetics,North,3,46,7,500,1500,Summer
25-05-2022,P008,Face Cream,Cosmetics,South,9,106,9,700,6300,Summer
25-05-2022,P009,Perfume,Cosmetics,East,12,79,11,1500,18000,Summer
26-05-2022,P001,Basmati Rice,Grocery,East,22,112,3,60,1320,Summer
26-05-2022,P002,Wheat Flour,Grocery,North,41,127,4,40,1640,Summer
26-05-2022,P003,Cooking Oil,Grocery,North,57,141,4,150,8550,Summer
26-05-2022,P004,Cotton Shirt,Clothing,North,10,85,9,800,8000,Summer
26-05-2022,P005,Denim Jeans,Clothing,South,14,46,6,1200,16800,Summer
26-05-2022,P006,Winter Jacket,Clothing,South,23,65,6,2500,57500,Summer
26-05-2022,P007,Lipstick,Cosmetics,West,14,67,11,500,7000,Summer
26-05-2022,P008,Face Cream,Cosmetics,East,10,92,11,700,7000,Summer
26-05-2022,P009,Perfume,Cosmetics,North,6,39,7,1500,9000,Summer
27-05-2022,P001,Basmati Rice,Grocery,North,24,79,2,60,1440,Summer
27-05-2022,P002,Wheat Flour,Grocery,South,45,94,2,40,1800,Summer
27-05-2022,P003,Cooking Oil,Grocery,West,45,116,2,150,6750,Summer
27-05-2022,P004,Cotton Shirt,Clothing,East,13,93,9,800,10400,Summer
27-05-2022,P005,Denim Jeans,Clothing,South,22,64,9,1200,26400,Summer
27-05-2022,P006,Winter Jacket,Clothing,North,15,76,8,2500,37500,Summer
27-05-2022,P007,Lipstick,Cosmetics,North,4,52,8,500,2000,Summer
27-05-2022,P008,Face Cream,Cosmetics,North,3,100,9,700,2100,Summer
27-05-2022,P009,Perfume,Cosmetics,East,10,76,7,1500,15000,Summer
28-05-2022,P001,Basmati Rice,Grocery,East,23,89,4,60,1380,Summer
28-05-2022,P002,Wheat Flour,Grocery,East,31,92,2,40,1240,Summer
28-05-2022,P003,Cooking Oil,Grocery,South,38,123,3,150,5700,Summer
28-05-2022,P004,Cotton Shirt,Clothing,West,15,96,7,800,12000,Summer
28-05-2022,P005,Denim Jeans,Clothing,South,13,69,8,1200,15600,Summer
28-05-2022,P006,Winter Jacket,Clothing,North,20,82,8,2500,50000,Summer
28-05-2022,P007,Lipstick,Cosmetics,North,4,82,9,500,2000,Summer
28-05-2022,P008,Face Cream,Cosmetics,South,12,66,13,700,8400,Summer
28-05-2022,P009,Perfume,Cosmetics,West,4,66,11,1500,6000,Summer
29-05-2022,P001,Basmati Rice,Grocery,North,58,128,4,60,3480,Summer
29-05-2022,P002,Wheat Flour,Grocery,East,44,89,2,40,1760,Summer
29-05-2022,P003,Cooking Oil,Grocery,North,46,131,2,150,6900,Summer
29-05-2022,P004,Cotton Shirt,Clothing,East,5,84,5,800,4000,Summer
29-05-2022,P005,Denim Jeans,Clothing,South,11,85,6,1200,13200,Summer
29-05-2022,P006,Winter Jacket,Clothing,East,18,70,6,2500,45000,Summer
29-05-2022,P007,Lipstick,Cosmetics,North,11,56,13,500,5500,Summer
29-05-2022,P008,Face Cream,Cosmetics,West,9,87,8,700,6300,Summer
29-05-2022,P009,Perfume,Cosmetics,West,10,98,10,1500,15000,Summer
30-05-2022,P001,Basmati Rice,Grocery,West,32,68,4,60,1920,Summer
30-05-2022,P002,Wheat Flour,Grocery,North,49,97,2,40,1960,Summer
30-05-2022,P003,Cooking Oil,Grocery,West,56,128,3,150,8400,Summer
30-05-2022,P004,Cotton Shirt,Clothing,South,5,35,7,800,4000,Summer
30-05-2022,P005,Denim Jeans,Clothing,East,7,103,6,1200,8400,Summer
30-05-2022,P006,Winter Jacket,Clothing,East,12,70,8,2500,30000,Summer
30-05-2022,P007,Lipstick,Cosmetics,East,6,78,7,500,3000,Summer
30-05-2022,P008,Face Cream,Cosmetics,East,6,68,12,700,4200,Summer
30-05-2022,P009,Perfume,Cosmetics,East,10,107,9,1500,15000,Summer
31-05-2022,P001,Basmati Rice,Grocery,East,23,105,2,60,1380,Summer
31-05-2022,P002,Wheat Flour,Grocery,South,29,81,4,40,1160,Summer
31-05-2022,P003,Cooking Oil,Grocery,North,32,80,2,150,4800,Summer
31-05-2022,P004,Cotton Shirt,Clothing,West,20,104,7,800,16000,Summer
31-05-2022,P005,Denim Jeans,Clothing,West,8,46,6,1200,9600,Summer
31-05-2022,P006,Winter Jacket,Clothing,South,23,66,6,2500,57500,Summer
31-05-2022,P007,Lipstick,Cosmetics,West,11,106,10,500,5500,Summer
31-05-2022,P008,Face Cream,Cosmetics,North,3,68,7,700,2100,Summer
31-05-2022,P009,Perfume,Cosmetics,West,3,74,11,1500,4500,Summer
01-06-2022,P001,Basmati Rice,Grocery,South,25,69,2,60,1500,Monsoon
01-06-2022,P002,Wheat Flour,Grocery,North,26,87,3,40,1040,Monsoon
01-06-2022,P003,Cooking Oil,Grocery,North,42,106,4,150,6300,Monsoon
01-06-2022,P004,Cotton Shirt,Clothing,North,18,92,6,800,14400,Monsoon
01-06-2022,P005,Denim Jeans,Clothing,South,8,81,7,1200,9600,Monsoon
01-06-2022,P006,Winter Jacket,Clothing,South,5,53,8,2500,12500,Monsoon
01-06-2022,P007,Lipstick,Cosmetics,West,11,68,10,500,5500,Monsoon
01-06-2022,P008,Face Cream,Cosmetics,East,10,108,11,700,7000,Monsoon
01-06-2022,P009,Perfume,Cosmetics,East,7,67,10,1500,10500,Monsoon
02-06-2022,P001,Basmati Rice,Grocery,East,54,143,3,60,3240,Monsoon
02-06-2022,P002,Wheat Flour,Grocery,West,50,81,2,40,2000,Monsoon
02-06-2022,P003,Cooking Oil,Grocery,East,51,119,4,150,7650,Monsoon
02-06-2022,P004,Cotton Shirt,Clothing,North,16,56,8,800,12800,Monsoon
02-06-2022,P005,Denim Jeans,Clothing,West,20,53,9,1200,24000,Monsoon
02-06-2022,P006,Winter Jacket,Clothing,East,7,98,5,2500,17500,Monsoon
02-06-2022,P007,Lipstick,Cosmetics,East,13,44,9,500,6500,Monsoon
02-06-2022,P008,Face Cream,Cosmetics,South,9,83,7,700,6300,Monsoon
02-06-2022,P009,Perfume,Cosmetics,East,5,71,13,1500,7500,Monsoon
03-06-2022,P001,Basmati Rice,Grocery,North,59,144,2,60,3540,Monsoon
03-06-2022,P002,Wheat Flour,Grocery,South,37,73,3,40,1480,Monsoon
03-06-2022,P003,Cooking Oil,Grocery,North,59,154,4,150,8850,Monsoon
03-06-2022,P004,Cotton Shirt,Clothing,West,8,43,6,800,6400,Monsoon
03-06-2022,P005,Denim Jeans,Clothing,South,7,71,7,1200,8400,Monsoon
03-06-2022,P006,Winter Jacket,Clothing,East,20,76,7,2500,50000,Monsoon
03-06-2022,P007,Lipstick,Cosmetics,North,8,46,10,500,4000,Monsoon
03-06-2022,P008,Face Cream,Cosmetics,East,5,89,13,700,3500,Monsoon
03-06-2022,P009,Perfume,Cosmetics,West,10,64,13,1500,15000,Monsoon
04-06-2022,P001,Basmati Rice,Grocery,West,57,101,2,60,3420,Monsoon
04-06-2022,P002,Wheat Flour,Grocery,West,28,69,4,40,1120,Monsoon
04-06-2022,P003,Cooking Oil,Grocery,East,36,66,3,150,5400,Monsoon
04-06-2022,P004,Cotton Shirt,Clothing,East,5,48,9,800,4000,Monsoon
04-06-2022,P005,Denim Jeans,Clothing,West,10,94,9,1200,12000,Monsoon
04-06-2022,P006,Winter Jacket,Clothing,North,19,71,5,2500,47500,Monsoon
04-06-2022,P007,Lipstick,Cosmetics,North,10,84,12,500,5000,Monsoon
04-06-2022,P008,Face Cream,Cosmetics,South,6,54,13,700,4200,Monsoon
04-06-2022,P009,Perfume,Cosmetics,East,8,103,13,1500,12000,Monsoon
05-06-2022,P001,Basmati Rice,Grocery,South,26,94,2,60,1560,Monsoon
05-06-2022,P002,Wheat Flour,Grocery,East,48,114,4,40,1920,Monsoon
05-06-2022,P003,Cooking Oil,Grocery,South,22,100,2,150,3300,Monsoon
05-06-2022,P004,Cotton Shirt,Clothing,North,19,117,7,800,15200,Monsoon
05-06-2022,P005,Denim Jeans,Clothing,East,24,66,9,1200,28800,Monsoon
05-06-2022,P006,Winter Jacket,Clothing,North,13,63,6,2500,32500,Monsoon
05-06-2022,P007,Lipstick,Cosmetics,North,5,85,8,500,2500,Monsoon
05-06-2022,P008,Face Cream,Cosmetics,West,12,52,8,700,8400,Monsoon
05-06-2022,P009,Perfume,Cosmetics,West,6,37,8,1500,9000,Monsoon
06-06-2022,P001,Basmati Rice,Grocery,North,33,75,4,60,1980,Monsoon
06-06-2022,P002,Wheat Flour,Grocery,West,27,87,3,40,1080,Monsoon
06-06-2022,P003,Cooking Oil,Grocery,North,29,87,2,150,4350,Monsoon
06-06-2022,P004,Cotton Shirt,Clothing,South,9,99,7,800,7200,Monsoon
06-06-2022,P005,Denim Jeans,Clothing,South,18,57,8,1200,21600,Monsoon
06-06-2022,P006,Winter Jacket,Clothing,North,22,66,8,2500,55000,Monsoon
06-06-2022,P007,Lipstick,Cosmetics,South,5,99,9,500,2500,Monsoon
06-06-2022,P008,Face Cream,Cosmetics,North,14,44,11,700,9800,Monsoon
06-06-2022,P009,Perfume,Cosmetics,North,9,106,11,1500,13500,Monsoon
07-06-2022,P001,Basmati Rice,Grocery,North,21,66,2,60,1260,Monsoon
07-06-2022,P002,Wheat Flour,Grocery,East,53,115,3,40,2120,Monsoon
07-06-2022,P003,Cooking Oil,Grocery,East,42,129,3,150,6300,Monsoon
07-06-2022,P004,Cotton Shirt,Clothing,South,14,60,6,800,11200,Monsoon
07-06-2022,P005,Denim Jeans,Clothing,North,8,107,8,1200,9600,Monsoon
07-06-2022,P006,Winter Jacket,Clothing,South,20,55,7,2500,50000,Monsoon
07-06-2022,P007,Lipstick,Cosmetics,East,6,49,10,500,3000,Monsoon
07-06-2022,P008,Face Cream,Cosmetics,West,5,91,8,700,3500,Monsoon
07-06-2022,P009,Perfume,Cosmetics,South,8,80,12,1500,12000,Monsoon
08-06-2022,P001,Basmati Rice,Grocery,South,23,91,2,60,1380,Monsoon
08-06-2022,P002,Wheat Flour,Grocery,West,44,96,2,40,1760,Monsoon
08-06-2022,P003,Cooking Oil,Grocery,East,23,113,4,150,3450,Monsoon
08-06-2022,P004,Cotton Shirt,Clothing,West,10,101,8,800,8000,Monsoon
08-06-2022,P005,Denim Jeans,Clothing,North,13,69,6,1200,15600,Monsoon
08-06-2022,P006,Winter Jacket,Clothing,South,10,44,7,2500,25000,Monsoon
08-06-2022,P007,Lipstick,Cosmetics,East,4,37,10,500,2000,Monsoon
08-06-2022,P008,Face Cream,Cosmetics,East,6,105,11,700,4200,Monsoon
08-06-2022,P009,Perfume,Cosmetics,East,11,87,12,1500,16500,Monsoon
09-06-2022,P001,Basmati Rice,Grocery,East,48,105,3,60,2880,Monsoon
09-06-2022,P002,Wheat Flour,Grocery,East,25,105,4,40,1000,Monsoon
09-06-2022,P003,Cooking Oil,Grocery,East,38,79,2,150,5700,Monsoon
09-06-2022,P004,Cotton Shirt,Clothing,North,10,89,6,800,8000,Monsoon
09-06-2022,P005,Denim Jeans,Clothing,South,12,70,7,1200,14400,Monsoon
09-06-2022,P006,Winter Jacket,Clothing,North,9,102,5,2500,22500,Monsoon
09-06-2022,P007,Lipstick,Cosmetics,East,9,94,10,500,4500,Monsoon
09-06-2022,P008,Face Cream,Cosmetics,West,6,61,13,700,4200,Monsoon
09-06-2022,P009,Perfume,Cosmetics,West,12,95,9,1500,18000,Monsoon
10-06-2022,P001,Basmati Rice,Grocery,East,20,108,4,60,1200,Monsoon
10-06-2022,P002,Wheat Flour,Grocery,West,34,95,2,40,1360,Monsoon
10-06-2022,P003,Cooking Oil,Grocery,North,23,108,3,150,3450,Monsoon
10-06-2022,P004,Cotton Shirt,Clothing,South,9,75,9,800,7200,Monsoon
10-06-2022,P005,Denim Jeans,Clothing,East,24,81,6,1200,28800,Monsoon
10-06-2022,P006,Winter Jacket,Clothing,West,5,82,5,2500,12500,Monsoon
10-06-2022,P007,Lipstick,Cosmetics,West,14,106,10,500,7000,Monsoon
10-06-2022,P008,Face Cream,Cosmetics,North,8,66,7,700,5600,Monsoon
10-06-2022,P009,Perfume,Cosmetics,West,10,56,7,1500,15000,Monsoon
11-06-2022,P001,Basmati Rice,Grocery,South,43,88,4,60,2580,Monsoon
11-06-2022,P002,Wheat Flour,Grocery,East,31,80,3,40,1240,Monsoon
11-06-2022,P003,Cooking Oil,Grocery,West,24,65,3,150,3600,Monsoon
11-06-2022,P004,Cotton Shirt,Clothing,West,22,96,6,800,17600,Monsoon
11-06-2022,P005,Denim Jeans,Clothing,South,19,49,7,1200,22800,Monsoon
11-06-2022,P006,Winter Jacket,Clothing,West,23,94,6,2500,57500,Monsoon
11-06-2022,P007,Lipstick,Cosmetics,North,12,44,9,500,6000,Monsoon
11-06-2022,P008,Face Cream,Cosmetics,South,9,62,12,700,6300,Monsoon
11-06-2022,P009,Perfume,Cosmetics,North,10,60,12,1500,15000,Monsoon
12-06-2022,P001,Basmati Rice,Grocery,North,23,69,3,60,1380,Monsoon
12-06-2022,P002,Wheat Flour,Grocery,South,46,108,4,40,1840,Monsoon
12-06-2022,P003,Cooking Oil,Grocery,South,33,74,3,150,4950,Monsoon
12-06-2022,P004,Cotton Shirt,Clothing,North,10,103,8,800,8000,Monsoon
12-06-2022,P005,Denim Jeans,Clothing,North,8,75,8,1200,9600,Monsoon
12-06-2022,P006,Winter Jacket,Clothing,South,23,104,5,2500,57500,Monsoon
12-06-2022,P007,Lipstick,Cosmetics,South,4,75,9,500,2000,Monsoon
12-06-2022,P008,Face Cream,Cosmetics,East,4,78,7,700,2800,Monsoon
12-06-2022,P009,Perfume,Cosmetics,South,14,107,10,1500,21000,Monsoon
13-06-2022,P001,Basmati Rice,Grocery,East,26,79,4,60,1560,Monsoon
13-06-2022,P002,Wheat Flour,Grocery,East,28,93,3,40,1120,Monsoon
13-06-2022,P003,Cooking Oil,Grocery,West,24,98,2,150,3600,Monsoon
13-06-2022,P004,Cotton Shirt,Clothing,East,24,60,9,800,19200,Monsoon
13-06-2022,P005,Denim Jeans,Clothing,East,5,78,7,1200,6000,Monsoon
13-06-2022,P006,Winter Jacket,Clothing,East,24,61,5,2500,60000,Monsoon
13-06-2022,P007,Lipstick,Cosmetics,West,14,69,8,500,7000,Monsoon
13-06-2022,P008,Face Cream,Cosmetics,West,13,47,11,700,9100,Monsoon
13-06-2022,P009,Perfume,Cosmetics,East,11,80,9,1500,16500,Monsoon
14-06-2022,P001,Basmati Rice,Grocery,West,46,120,2,60,2760,Monsoon
